experiment_id,electrolyte_concentration_m,charging_rate_c,operating_temperature_c,discharge_rate_c,cycle_count,capacity_retention_percent,source
BAT-01075,1.2371,0.6001,28.634,0.7813,217.3,65.8975,synthetic_prototype_v1
BAT-01076,1.2254,0.4478,20.9009,0.7693,179.9694,73.7816,synthetic_prototype_v1
BAT-01077,1.186,1.1246,15.7261,0.8002,127.8698,67.8999,synthetic_prototype_v1
BAT-01078,1.5091,0.9664,17.8898,2.7898,114.3639,46.1383,synthetic_prototype_v1
BAT-01079,1.4814,2.5643,2.117,1.2156,241.9842,40.0,synthetic_prototype_v1
BAT-01080,2.0496,0.5956,35.6212,0.518,158.9803,56.2067,synthetic_prototype_v1
BAT-01081,1.7959,2.765,5.2783,2.8576,128.541,44.5096,synthetic_prototype_v1
BAT-01082,0.8929,2.1026,34.3919,0.8503,44.7076,50.0098,synthetic_prototype_v1
BAT-01083,2.2128,2.2164,0.2591,2.3654,82.2448,41.1585,synthetic_prototype_v1
BAT-01084,2.3269,1.4305,5.8938,0.8605,320.9944,47.6004,synthetic_prototype_v1
BAT-01085,1.4005,0.9527,12.8276,1.0373,73.0056,65.2475,synthetic_prototype_v1
BAT-01086,0.9519,1.0205,29.989,1.7099,119.2771,52.6342,synthetic_prototype_v1
BAT-01087,0.8585,1.8231,20.5822,1.1495,232.9513,56.4045,synthetic_prototype_v1
BAT-01088,1.9386,1.7475,40.5437,0.5565,40.635,48.0451,synthetic_prototype_v1
BAT-01089,2.0122,2.3364,18.647,1.323,498.3018,44.9329,synthetic_prototype_v1
BAT-01090,1.6406,0.2,30.7671,0.8561,102.9275,68.9364,synthetic_prototype_v1
BAT-01091,0.5249,0.9393,22.666,0.9968,398.3899,50.1974,synthetic_prototype_v1
BAT-01092,1.5628,0.9205,49.7174,1.7858,143.338,40.2022,synthetic_prototype_v1
BAT-01093,1.158,0.5831,34.26,0.2,37.7765,67.0931,synthetic_prototype_v1
BAT-01094,1.805,1.7879,48.3372,1.3761,293.0042,40.7181,synthetic_prototype_v1
BAT-01095,2.1452,0.5139,14.9187,0.2704,138.9551,57.0082,synthetic_prototype_v1
BAT-01096,1.8934,0.7379,10.0241,1.7834,338.2349,51.8374,synthetic_prototype_v1
BAT-01097,0.9604,0.4815,7.1093,2.1351,406.6398,48.568,synthetic_prototype_v1
BAT-01098,2.211,0.9875,11.9714,0.8993,25.8114,56.0035,synthetic_prototype_v1
BAT-01099,1.2837,2.8435,35.9329,0.865,431.4669,40.5587,synthetic_prototype_v1
BAT-01100,1.1643,0.8798,17.8396,2.0901,21.0399,56.9765,synthetic_prototype_v1
BAT-01101,1.8227,0.5348,25.3626,0.823,41.4774,74.9396,synthetic_prototype_v1
BAT-01102,1.0065,1.4105,15.892,2.791,176.9563,41.0173,synthetic_prototype_v1
BAT-01103,1.4012,2.5278,10.496,0.848,94.3871,46.1786,synthetic_prototype_v1
BAT-01104,0.6601,2.1928,47.6989,0.5944,411.2597,40.6558,synthetic_prototype_v1
BAT-01105,1.1153,0.9524,5.4064,1.9752,152.76,51.8924,synthetic_prototype_v1
BAT-01106,0.7744,1.1772,48.8122,0.2893,65.1993,40.8751,synthetic_prototype_v1
BAT-01107,1.5401,1.3127,34.6277,1.3302,300.0839,51.9142,synthetic_prototype_v1
BAT-01108,1.4892,1.5398,3.9617,2.4307,201.4995,41.5464,synthetic_prototype_v1
BAT-01109,1.8082,2.1636,3.7347,1.6005,427.9347,40.0,synthetic_prototype_v1
BAT-01110,1.6957,1.0843,42.7717,1.1967,319.7885,44.029,synthetic_prototype_v1
BAT-01111,1.5321,0.6766,19.471,1.3074,40.2874,78.6529,synthetic_prototype_v1
BAT-01112,1.4194,2.238,26.579,2.7986,408.2877,42.5536,synthetic_prototype_v1
BAT-01113,2.1657,0.8593,35.3901,2.6381,80.1895,47.4235,synthetic_prototype_v1
BAT-01114,2.2255,0.6413,7.3864,1.0796,361.3956,50.6465,synthetic_prototype_v1
BAT-01115,1.9265,0.9976,25.6307,2.4361,233.2998,49.307,synthetic_prototype_v1
BAT-01116,1.1787,0.2,14.4824,0.6435,117.4949,68.6308,synthetic_prototype_v1
BAT-01117,1.5438,1.003,3.4132,0.6885,483.3185,40.5801,synthetic_prototype_v1
BAT-01118,1.5492,0.8222,21.7846,0.6233,208.3387,70.0511,synthetic_prototype_v1
BAT-01119,2.1321,0.3327,32.2187,1.0478,494.1311,50.2901,synthetic_prototype_v1
BAT-01120,0.9559,1.067,41.2242,0.6968,475.1917,48.6548,synthetic_prototype_v1
BAT-01121,1.865,2.0608,5.147,0.802,33.0165,49.7143,synthetic_prototype_v1
BAT-01122,2.1754,2.8853,12.0142,1.1803,66.078,40.0,synthetic_prototype_v1
BAT-01123,2.1916,2.6311,18.2192,1.5803,174.1018,40.0954,synthetic_prototype_v1
BAT-01124,0.839,0.8032,22.8105,0.2,48.6077,66.7384,synthetic_prototype_v1
BAT-01125,1.1615,1.7697,27.3026,2.0975,453.873,46.458,synthetic_prototype_v1
BAT-01126,1.2572,0.3964,36.5354,0.468,336.3816,52.3466,synthetic_prototype_v1
BAT-01127,1.0266,1.2373,1.8317,2.7374,62.6697,40.0,synthetic_prototype_v1
BAT-01128,0.9573,2.1466,23.8498,2.5881,394.3344,43.889,synthetic_prototype_v1
BAT-01129,1.1291,0.5527,16.3238,1.1087,215.1798,63.3594,synthetic_prototype_v1
BAT-01130,1.8559,2.4668,7.721,0.4299,252.8052,46.1036,synthetic_prototype_v1
BAT-01131,0.5109,1.1688,2.2229,2.6421,300.3434,44.1982,synthetic_prototype_v1
BAT-01132,1.4294,2.1725,14.8044,0.2886,173.7379,52.1233,synthetic_prototype_v1
BAT-01133,2.3591,0.9063,38.1901,2.7039,86.3747,43.0684,synthetic_prototype_v1
BAT-01134,1.2707,0.3725,47.3393,1.0378,391.0005,41.4999,synthetic_prototype_v1
BAT-01135,1.0618,0.2072,7.6792,0.6553,148.4263,56.2604,synthetic_prototype_v1
BAT-01136,0.533,1.5377,12.0463,0.2213,373.7561,50.5043,synthetic_prototype_v1
BAT-01137,2.0284,2.1461,0.9775,2.5225,155.2577,40.0,synthetic_prototype_v1
BAT-01138,1.1442,0.641,24.4961,1.1621,193.0338,66.2418,synthetic_prototype_v1
BAT-01139,2.0036,0.3094,26.8913,1.1739,119.6666,58.2292,synthetic_prototype_v1
BAT-01140,2.2502,1.2078,23.0658,1.7385,205.51,51.9718,synthetic_prototype_v1
BAT-01141,0.6854,0.3543,17.3485,0.2,89.8107,59.0828,synthetic_prototype_v1
BAT-01142,1.2606,0.8613,14.8666,1.3061,25.3717,70.2316,synthetic_prototype_v1
BAT-01143,0.8208,0.6221,45.749,0.2094,211.6329,40.0,synthetic_prototype_v1
BAT-01144,1.4863,0.4667,23.363,1.1334,167.7283,71.0564,synthetic_prototype_v1
BAT-01145,1.1026,0.2086,37.4866,0.6925,319.4323,53.1737,synthetic_prototype_v1
BAT-01146,1.7057,0.831,26.3128,0.608,91.1616,76.3811,synthetic_prototype_v1
BAT-01147,0.6351,0.7251,19.4957,1.0662,478.8714,50.9606,synthetic_prototype_v1
BAT-01148,2.2861,0.7608,34.4404,0.6421,329.8441,51.4648,synthetic_prototype_v1
BAT-01149,1.236,0.7944,23.362,0.7304,113.8822,79.1708,synthetic_prototype_v1
BAT-01150,0.5775,2.4031,29.9689,2.662,148.0506,40.0,synthetic_prototype_v1
BAT-01151,1.3341,0.2,29.0889,0.9527,36.3972,71.4462,synthetic_prototype_v1
BAT-01152,1.1515,0.3064,27.2264,0.2,24.0204,80.6216,synthetic_prototype_v1
BAT-01153,1.3776,1.7059,13.5492,1.6196,227.153,51.6661,synthetic_prototype_v1
BAT-01154,1.0704,0.3757,21.2243,1.5206,458.9809,52.7442,synthetic_prototype_v1
BAT-01155,1.4021,2.801,1.0272,1.6746,302.0641,40.0647,synthetic_prototype_v1
BAT-01156,1.328,1.1035,25.9598,0.8278,135.8714,71.5739,synthetic_prototype_v1
BAT-01157,1.6287,0.8377,19.9584,0.5973,98.7898,77.6153,synthetic_prototype_v1
BAT-01158,0.6956,2.5187,49.5299,2.8553,403.9412,41.3287,synthetic_prototype_v1
BAT-01159,2.0962,1.0435,11.3098,2.1287,345.0173,49.1331,synthetic_prototype_v1
BAT-01160,0.8206,0.504,12.249,2.9727,349.0941,42.8249,synthetic_prototype_v1
BAT-01161,1.4696,0.2,31.6073,0.6093,160.3264,65.5429,synthetic_prototype_v1
BAT-01162,0.5046,2.672,7.4357,1.8807,361.0134,41.2468,synthetic_prototype_v1
BAT-01163,1.7878,0.9132,8.9986,0.3606,81.199,60.5584,synthetic_prototype_v1
BAT-01164,1.487,0.2835,44.9846,2.0514,308.6817,40.6014,synthetic_prototype_v1
BAT-01165,0.6904,1.8059,25.4605,0.5958,39.1532,53.4765,synthetic_prototype_v1
BAT-01166,0.7022,0.4045,44.6153,1.4192,293.8798,41.0,synthetic_prototype_v1
BAT-01167,1.3662,1.1943,19.0743,0.4884,245.0843,63.3466,synthetic_prototype_v1
BAT-01168,1.8885,0.3259,13.3824,2.9046,110.171,40.0,synthetic_prototype_v1
BAT-01169,1.1157,0.2,22.2631,0.4286,176.9754,67.9453,synthetic_prototype_v1
BAT-01170,0.7291,0.8322,9.7,2.2753,316.7085,46.6804,synthetic_prototype_v1
BAT-01171,1.5628,0.439,20.7729,0.7091,33.8951,90.1084,synthetic_prototype_v1
BAT-01172,1.3157,0.6152,13.6626,0.4267,119.4659,69.1872,synthetic_prototype_v1
BAT-01173,1.2841,0.8748,23.5979,0.4976,164.527,75.2132,synthetic_prototype_v1
BAT-01174,0.9588,0.2959,27.9285,0.6451,47.1222,67.5644,synthetic_prototype_v1
BAT-01175,0.5185,1.1249,12.0327,1.2302,298.3166,55.7679,synthetic_prototype_v1
BAT-01176,2.1139,1.1585,43.9522,2.1951,128.9297,42.9871,synthetic_prototype_v1
BAT-01177,1.3647,0.5237,18.5417,0.7043,216.058,72.5227,synthetic_prototype_v1
BAT-01178,1.7644,0.9789,37.4961,0.6816,401.0981,48.1054,synthetic_prototype_v1
BAT-01179,1.1208,0.5272,28.533,0.9286,194.1052,65.2511,synthetic_prototype_v1
BAT-01180,0.9123,0.5989,17.7629,0.5572,183.5467,61.5391,synthetic_prototype_v1
BAT-01181,2.462,0.9642,23.272,0.7882,245.4069,50.1586,synthetic_prototype_v1
BAT-01182,1.5048,2.4705,16.0189,0.2016,151.1403,42.5192,synthetic_prototype_v1
BAT-01183,0.71,1.5762,23.25,0.5033,84.0025,56.2061,synthetic_prototype_v1
BAT-01184,0.8859,1.9148,46.5121,0.3141,127.4629,40.0,synthetic_prototype_v1
BAT-01185,1.671,0.5352,23.7075,0.6965,57.2837,82.0406,synthetic_prototype_v1
BAT-01186,1.186,0.9759,17.1602,0.8197,199.2669,67.6603,synthetic_prototype_v1
BAT-01187,1.0291,2.6886,9.4653,0.2238,310.2748,41.1471,synthetic_prototype_v1
BAT-01188,0.9884,2.266,38.4877,2.2213,315.6622,43.5935,synthetic_prototype_v1
BAT-01189,0.6889,1.7097,9.538,2.852,486.3064,44.9797,synthetic_prototype_v1
BAT-01190,0.9355,0.5971,14.0651,1.1784,138.7173,60.4497,synthetic_prototype_v1
BAT-01191,2.49,0.5376,30.1593,1.2451,334.9594,50.0439,synthetic_prototype_v1
BAT-01192,1.3388,0.7416,20.992,0.7541,176.3118,75.5685,synthetic_prototype_v1
BAT-01193,1.6706,1.1384,32.5764,0.5982,24.929,69.54,synthetic_prototype_v1
BAT-01194,1.1179,0.6399,31.6492,0.3472,212.8566,59.0028,synthetic_prototype_v1
BAT-01195,2.3266,0.7741,20.3626,2.0613,263.8522,49.1389,synthetic_prototype_v1
BAT-01196,2.0039,0.5563,19.5373,0.668,201.2376,58.9669,synthetic_prototype_v1
BAT-01197,0.5497,1.5026,47.5324,1.2836,126.2054,40.2837,synthetic_prototype_v1
BAT-01198,2.0437,1.4582,16.9043,0.8908,447.8985,53.3412,synthetic_prototype_v1
BAT-01199,0.9181,2.3309,47.6148,2.1178,70.661,40.6822,synthetic_prototype_v1
BAT-01200,1.0619,0.6076,21.7548,0.7644,190.3777,64.6984,synthetic_prototype_v1
BAT-01201,1.5789,0.6464,26.9004,0.8955,225.5092,66.6276,synthetic_prototype_v1
BAT-01202,1.8415,0.5107,18.6583,0.641,144.5859,67.6906,synthetic_prototype_v1
BAT-01203,1.6815,1.5915,42.0389,2.7601,339.4271,40.0,synthetic_prototype_v1
BAT-01204,1.7191,0.8103,25.4678,0.2,225.8603,62.8152,synthetic_prototype_v1
BAT-01205,1.2301,1.8301,0.4357,0.8158,239.8215,40.4579,synthetic_prototype_v1
BAT-01206,1.3948,0.7467,9.8379,2.1107,445.5185,49.7572,synthetic_prototype_v1
BAT-01207,1.1461,0.2,29.6005,0.41,89.5845,68.0018,synthetic_prototype_v1
BAT-01208,1.3444,0.6932,24.6326,0.9264,117.7825,80.1379,synthetic_prototype_v1
BAT-01209,1.3163,0.8066,33.435,2.2474,126.847,45.6523,synthetic_prototype_v1
BAT-01210,0.7437,0.7147,11.3253,2.5522,475.0543,45.5452,synthetic_prototype_v1
BAT-01211,1.1525,1.2678,19.0959,1.4002,266.169,59.6779,synthetic_prototype_v1
BAT-01212,1.8404,2.1338,20.6646,2.9479,74.7044,40.4131,synthetic_prototype_v1
BAT-01213,1.235,2.0858,16.3556,2.2377,96.2263,48.7695,synthetic_prototype_v1
BAT-01214,2.0229,2.7837,30.2622,0.6745,30.0879,43.9346,synthetic_prototype_v1
BAT-01215,1.6921,2.5139,21.3466,1.0941,320.8676,44.4326,synthetic_prototype_v1
BAT-01216,0.5884,1.5159,11.2484,2.5996,388.3012,43.3972,synthetic_prototype_v1
BAT-01217,1.2425,0.2462,32.0595,1.6868,478.6891,53.4794,synthetic_prototype_v1
BAT-01218,0.8372,0.6048,24.3696,1.1268,193.8835,61.2071,synthetic_prototype_v1
BAT-01219,1.627,0.365,25.436,1.6308,474.2324,55.7691,synthetic_prototype_v1
BAT-01220,0.9047,0.8923,12.5456,0.5948,393.5289,58.2367,synthetic_prototype_v1
BAT-01221,2.308,0.7463,19.9862,0.3701,148.0144,52.4633,synthetic_prototype_v1
BAT-01222,1.4129,1.2679,44.539,0.301,370.9588,41.1699,synthetic_prototype_v1
BAT-01223,1.4009,0.5013,19.2289,0.2093,227.3801,70.6312,synthetic_prototype_v1
BAT-01224,1.5609,0.7464,9.593,1.4742,498.9164,49.8755,synthetic_prototype_v1
BAT-01225,1.1913,0.8583,13.0035,0.8274,214.8134,61.5543,synthetic_prototype_v1
BAT-01226,2.417,0.856,29.829,1.667,84.3627,51.8414,synthetic_prototype_v1
BAT-01227,0.7384,2.4841,18.0842,2.9294,410.8608,40.0,synthetic_prototype_v1
BAT-01228,0.578,1.3206,34.3527,2.0354,233.2266,50.592,synthetic_prototype_v1
BAT-01229,1.6928,0.6779,21.7455,0.3512,93.9115,76.683,synthetic_prototype_v1
BAT-01230,1.1604,1.0491,29.8873,1.1131,16.117,71.389,synthetic_prototype_v1
BAT-01231,1.8425,0.4431,27.3483,0.3621,107.519,68.6287,synthetic_prototype_v1
BAT-01232,2.1179,0.7515,30.3197,0.6485,328.0096,53.6291,synthetic_prototype_v1
BAT-01233,2.3302,0.7879,21.0544,0.2,65.9907,56.7605,synthetic_prototype_v1
BAT-01234,0.7395,2.9154,18.1923,1.7484,346.2215,40.0,synthetic_prototype_v1
BAT-01235,0.5456,1.4881,38.7802,1.0559,180.6866,51.9859,synthetic_prototype_v1
BAT-01236,2.4533,0.6684,37.3137,2.4667,61.7269,49.3806,synthetic_prototype_v1
BAT-01237,2.2581,1.6323,45.9635,1.6032,431.46,41.2887,synthetic_prototype_v1
BAT-01238,1.6827,0.9735,31.6254,2.4133,84.6657,48.1951,synthetic_prototype_v1
BAT-01239,0.7773,0.7688,17.8509,1.8729,53.287,52.5283,synthetic_prototype_v1
BAT-01240,1.3243,0.4073,13.2814,0.7467,176.6667,64.0312,synthetic_prototype_v1
BAT-01241,2.4414,0.8393,4.9382,1.0892,217.6655,51.5429,synthetic_prototype_v1
BAT-01242,1.9662,0.6557,36.7723,2.2206,85.4399,48.5882,synthetic_prototype_v1
BAT-01243,1.3269,1.1688,4.8208,0.6446,34.846,58.6241,synthetic_prototype_v1
BAT-01244,1.0095,0.7229,35.4614,2.4429,53.8237,49.4323,synthetic_prototype_v1
BAT-01245,1.5591,2.9056,38.8576,1.6749,409.8703,42.0402,synthetic_prototype_v1
BAT-01246,1.8125,1.3011,22.1454,1.0696,479.0576,56.4007,synthetic_prototype_v1
BAT-01247,1.2393,0.2,30.024,0.4625,245.1371,60.9387,synthetic_prototype_v1
BAT-01248,1.6448,1.8738,20.9265,1.2268,201.601,52.0517,synthetic_prototype_v1
BAT-01249,1.8709,0.56,40.0538,1.3374,185.4329,52.541,synthetic_prototype_v1
BAT-01250,1.4238,2.0799,27.7413,0.8142,44.0092,53.8026,synthetic_prototype_v1
BAT-01251,0.9735,1.7391,17.5184,0.4153,408.9667,53.4054,synthetic_prototype_v1
BAT-01252,1.5092,0.2,33.8316,1.1566,103.571,60.7729,synthetic_prototype_v1
BAT-01253,0.5092,1.2818,37.6053,1.5287,182.1646,53.4868,synthetic_prototype_v1
BAT-01254,0.6886,0.6269,11.0557,1.3659,264.0268,52.0353,synthetic_prototype_v1
BAT-01255,1.6794,0.962,23.3028,0.7776,174.73,70.5525,synthetic_prototype_v1
BAT-01256,0.8558,1.9133,20.1254,2.6924,136.4022,44.7282,synthetic_prototype_v1
BAT-01257,1.534,2.4172,44.3403,1.3918,142.024,40.4432,synthetic_prototype_v1
BAT-01258,1.7818,0.3203,44.7836,1.8368,257.6165,41.6317,synthetic_prototype_v1
BAT-01259,1.3724,0.7238,25.9792,0.2716,224.0757,66.3002,synthetic_prototype_v1
BAT-01260,1.5892,0.781,32.6076,1.2985,245.8516,59.3048,synthetic_prototype_v1
BAT-01261,2.4436,2.2196,13.3486,0.6541,232.1441,46.7363,synthetic_prototype_v1
BAT-01262,1.5074,1.3654,19.7565,0.8251,138.4251,69.4119,synthetic_prototype_v1
BAT-01263,1.448,0.3159,22.8416,0.6204,76.8804,81.3219,synthetic_prototype_v1
BAT-01264,1.3709,0.3609,17.7515,0.6135,232.6269,68.9163,synthetic_prototype_v1
BAT-01265,1.2268,0.8484,23.5663,0.9655,131.3583,75.1891,synthetic_prototype_v1
BAT-01266,1.0883,0.6976,25.5811,0.6099,193.6672,68.7393,synthetic_prototype_v1
BAT-01267,1.7433,0.7558,24.7031,0.9309,117.2724,73.6794,synthetic_prototype_v1
BAT-01268,0.8708,2.2104,30.0609,2.1904,69.4124,47.2415,synthetic_prototype_v1
BAT-01269,2.1843,2.8034,25.4749,0.5777,467.287,41.2826,synthetic_prototype_v1
BAT-01270,1.4539,0.2,30.0378,0.2,209.0581,62.6897,synthetic_prototype_v1
BAT-01271,0.5864,1.6178,25.1139,2.9172,378.2243,40.0,synthetic_prototype_v1
BAT-01272,0.859,2.6805,4.794,0.6765,169.8435,40.0,synthetic_prototype_v1
BAT-01273,2.0437,2.2478,15.7083,0.2652,382.7899,47.3004,synthetic_prototype_v1
BAT-01274,1.4294,0.2,22.8216,0.5892,226.73,67.6697,synthetic_prototype_v1
BAT-01275,1.0483,0.6195,18.5468,0.9017,78.6923,78.4902,synthetic_prototype_v1
BAT-01276,0.6755,0.2446,41.7784,0.4889,399.2212,43.235,synthetic_prototype_v1
BAT-01277,1.0238,0.5861,32.1129,1.9817,76.3315,55.4598,synthetic_prototype_v1
BAT-01278,1.7997,2.4609,31.7092,1.304,377.2209,44.4753,synthetic_prototype_v1
BAT-01279,0.7622,2.2892,12.0754,0.9183,466.4539,49.1976,synthetic_prototype_v1
BAT-01280,1.5852,0.5654,22.6302,0.5811,36.4006,88.5356,synthetic_prototype_v1
BAT-01281,1.1866,1.9884,2.1015,2.5469,499.3503,40.0,synthetic_prototype_v1
BAT-01282,1.3117,0.3978,23.1082,0.7897,47.6787,86.9544,synthetic_prototype_v1
BAT-01283,2.2941,2.1549,32.5853,1.9,354.3054,46.4869,synthetic_prototype_v1
BAT-01284,1.7015,0.9518,24.1631,1.9847,183.2916,53.2873,synthetic_prototype_v1
BAT-01285,2.3592,2.1167,11.2117,1.1376,387.6193,47.4886,synthetic_prototype_v1
BAT-01286,1.4886,1.4867,19.5955,2.3584,172.7993,50.2431,synthetic_prototype_v1
BAT-01287,1.8871,0.9648,26.4287,1.2977,454.736,51.9004,synthetic_prototype_v1
BAT-01288,1.0102,0.3307,14.264,0.3365,249.0355,59.013,synthetic_prototype_v1
BAT-01289,0.735,0.4259,21.7401,1.6565,329.6225,55.234,synthetic_prototype_v1
BAT-01290,2.0295,0.5674,6.6071,2.3489,428.6342,49.2732,synthetic_prototype_v1
BAT-01291,0.6068,0.2567,47.224,0.8358,153.4877,40.0,synthetic_prototype_v1
BAT-01292,2.2863,2.1085,25.0284,2.8139,217.7508,40.0,synthetic_prototype_v1
BAT-01293,1.2445,1.1307,3.2177,1.7237,329.9094,41.0085,synthetic_prototype_v1
BAT-01294,0.8072,1.1275,3.428,0.3774,361.4307,40.0,synthetic_prototype_v1
BAT-01295,1.7196,0.7142,19.3115,0.6723,89.8184,74.6893,synthetic_prototype_v1
BAT-01296,2.3078,2.6568,33.9557,2.6066,102.2546,40.0,synthetic_prototype_v1
BAT-01297,1.7323,0.63,14.3931,1.6359,163.3204,57.1746,synthetic_prototype_v1
BAT-01298,2.4882,2.9325,6.1753,1.6776,296.5515,43.6046,synthetic_prototype_v1
BAT-01299,2.487,1.3613,0.6168,2.3266,239.7109,40.0,synthetic_prototype_v1
BAT-01300,1.1273,0.7998,30.3349,0.9339,233.7181,61.4181,synthetic_prototype_v1
BAT-01301,1.3345,0.8794,22.4648,0.3055,270.3758,67.0318,synthetic_prototype_v1
BAT-01302,2.2913,1.7484,43.18,0.4546,188.8096,41.6934,synthetic_prototype_v1
BAT-01303,2.4492,1.689,37.1117,1.3686,334.8768,50.5759,synthetic_prototype_v1
BAT-01304,1.1901,0.8863,31.3101,0.6425,147.6202,65.0882,synthetic_prototype_v1
BAT-01305,1.8718,0.605,21.8563,0.5749,110.163,72.6285,synthetic_prototype_v1
BAT-01306,2.3249,0.8762,3.5998,1.5184,386.9181,40.4722,synthetic_prototype_v1
BAT-01307,2.4404,2.0921,28.9276,0.2565,313.5605,51.4928,synthetic_prototype_v1
BAT-01308,1.3795,0.6512,20.0256,0.4876,91.0763,81.2661,synthetic_prototype_v1
BAT-01309,1.6473,2.2067,19.1469,0.5467,223.6755,49.3071,synthetic_prototype_v1
BAT-01310,1.1343,2.5551,41.4113,0.4444,169.0936,41.0836,synthetic_prototype_v1
BAT-01311,1.3978,1.0112,15.2041,1.0739,227.5292,60.7207,synthetic_prototype_v1
BAT-01312,0.7635,2.7326,17.0551,0.9558,442.4794,40.0,synthetic_prototype_v1
BAT-01313,0.9905,1.5187,32.5081,1.3242,263.1205,51.6028,synthetic_prototype_v1
BAT-01314,2.392,0.8845,26.4184,2.517,157.0048,45.7406,synthetic_prototype_v1
BAT-01315,1.3927,0.7068,22.6584,0.4117,87.0658,83.0479,synthetic_prototype_v1
BAT-01316,1.7658,1.2225,47.7284,1.9046,390.7334,42.115,synthetic_prototype_v1
BAT-01317,2.1933,1.5025,16.4039,0.7011,455.266,52.1228,synthetic_prototype_v1
BAT-01318,0.6174,0.2651,5.6754,2.261,474.6552,43.6432,synthetic_prototype_v1
BAT-01319,1.8422,0.844,16.3203,0.2171,48.2426,72.6935,synthetic_prototype_v1
BAT-01320,1.4721,2.6595,22.1895,2.4585,338.3283,40.0,synthetic_prototype_v1
BAT-01321,1.8425,0.9937,7.8083,2.9331,220.4931,40.0,synthetic_prototype_v1
BAT-01322,1.5083,0.3212,13.6667,0.634,149.2471,67.0653,synthetic_prototype_v1
BAT-01323,1.6061,0.4673,29.361,0.7206,213.7276,64.9474,synthetic_prototype_v1
BAT-01324,1.757,0.6136,20.4167,0.8156,129.3515,74.1357,synthetic_prototype_v1
BAT-01325,0.9482,0.4141,23.7492,0.2462,113.2383,68.6839,synthetic_prototype_v1
BAT-01326,1.6804,2.5945,26.7723,2.447,404.2488,40.0,synthetic_prototype_v1
BAT-01327,2.3535,2.9284,48.7007,0.2688,423.6407,40.8943,synthetic_prototype_v1
BAT-01328,2.0629,0.3551,36.924,1.8917,168.4854,51.2391,synthetic_prototype_v1
BAT-01329,1.4936,0.6431,24.8045,0.9875,161.8174,73.9794,synthetic_prototype_v1
BAT-01330,1.5743,0.7294,34.1251,1.1175,28.6069,64.1003,synthetic_prototype_v1
BAT-01331,1.2213,0.9215,42.7044,0.2067,21.1544,48.3361,synthetic_prototype_v1
BAT-01332,0.9282,1.0129,29.9573,1.4948,248.6379,53.4931,synthetic_prototype_v1
BAT-01333,1.7536,2.3583,15.5694,0.9113,460.8115,46.8763,synthetic_prototype_v1
BAT-01334,0.9036,2.1771,33.4347,0.5086,48.4823,50.416,synthetic_prototype_v1
BAT-01335,0.7148,0.9776,14.2325,1.8271,268.424,48.3281,synthetic_prototype_v1
BAT-01336,1.3372,1.7202,12.356,2.0817,154.1177,50.834,synthetic_prototype_v1
BAT-01337,0.9287,1.5943,28.7634,1.9141,299.1713,47.3285,synthetic_prototype_v1
BAT-01338,1.136,0.9688,10.4798,0.2247,247.8504,57.5704,synthetic_prototype_v1
BAT-01339,1.7253,0.6949,20.593,0.705,231.8167,65.7994,synthetic_prototype_v1
BAT-01340,1.367,0.2,14.4194,0.2,235.8642,60.3343,synthetic_prototype_v1
BAT-01341,1.2448,0.3751,23.2421,0.7021,249.8186,68.5288,synthetic_prototype_v1
BAT-01342,2.1738,0.5101,29.8975,1.1381,153.6303,52.4867,synthetic_prototype_v1
BAT-01343,1.9438,2.7483,9.6142,2.7409,94.1973,40.6811,synthetic_prototype_v1
BAT-01344,1.4274,0.6968,25.1726,0.6836,77.6821,85.6827,synthetic_prototype_v1
BAT-01345,1.9751,0.8255,25.4177,0.9481,219.5478,60.6493,synthetic_prototype_v1
BAT-01346,0.6881,2.6611,26.4345,1.1,412.6275,40.0,synthetic_prototype_v1
BAT-01347,0.522,1.8492,47.896,2.4771,457.9385,41.3227,synthetic_prototype_v1
BAT-01348,1.2032,0.2429,22.0198,0.4866,36.7195,84.7377,synthetic_prototype_v1
BAT-01349,1.9447,0.8686,39.2481,1.0345,73.0352,56.0806,synthetic_prototype_v1
BAT-01350,0.8527,1.2724,0.4231,0.7606,130.4982,41.0745,synthetic_prototype_v1
BAT-01351,0.5847,2.9854,49.3599,1.7486,89.8672,40.0,synthetic_prototype_v1
BAT-01352,1.3965,1.0581,45.9181,2.4982,115.6259,40.0,synthetic_prototype_v1
BAT-01353,1.8304,0.8598,14.7882,0.5017,234.3538,61.4635,synthetic_prototype_v1
BAT-01354,2.0193,0.2567,14.5844,1.4815,214.6637,54.9035,synthetic_prototype_v1
BAT-01355,1.4396,2.3904,1.9113,0.7823,34.7471,40.0,synthetic_prototype_v1
BAT-01356,1.2448,1.106,31.5093,0.4171,177.8433,60.7898,synthetic_prototype_v1
BAT-01357,1.6141,2.2878,8.8893,2.9174,106.5197,40.0,synthetic_prototype_v1
BAT-01358,1.3997,1.1241,30.6041,1.7885,351.3652,51.7043,synthetic_prototype_v1
BAT-01359,1.1206,2.3571,2.0418,2.8658,449.9519,40.0,synthetic_prototype_v1
BAT-01360,0.6814,0.4326,1.1203,2.7924,48.7832,40.0,synthetic_prototype_v1
BAT-01361,0.5086,2.1012,31.7093,1.3246,499.4948,44.6891,synthetic_prototype_v1
BAT-01362,1.1343,2.5364,5.9429,0.3417,68.8672,43.7037,synthetic_prototype_v1
