experiment_id,coagulant_dose_mg_l,ph,contact_time_min,temperature_c,mixing_speed_rpm,turbidity_removal_percent,source
WAT-00867,9.2665,6.1284,83.4058,36.4836,219.3752,36.079,synthetic_prototype_v1
WAT-00868,88.1255,7.1742,70.9061,39.2459,74.2725,36.9702,synthetic_prototype_v1
WAT-00869,35.241,9.8498,48.5904,38.5475,110.461,30.0,synthetic_prototype_v1
WAT-00870,53.3586,6.9547,70.3338,18.8379,99.5476,74.6051,synthetic_prototype_v1
WAT-00871,82.4944,9.5985,7.7376,11.9834,279.7589,31.5674,synthetic_prototype_v1
WAT-00872,83.6788,4.0447,63.5205,23.4659,143.4288,30.0,synthetic_prototype_v1
WAT-00873,64.9722,9.8595,22.4841,36.1009,199.2872,30.0,synthetic_prototype_v1
WAT-00874,26.7873,8.0519,19.9942,14.7837,116.2216,53.7422,synthetic_prototype_v1
WAT-00875,90.2147,8.3228,72.6791,37.6096,109.3289,36.1281,synthetic_prototype_v1
WAT-00876,59.6568,7.1403,39.8557,19.4283,130.7571,59.45,synthetic_prototype_v1
WAT-00877,18.5871,9.6889,55.652,34.8177,236.0709,30.0,synthetic_prototype_v1
WAT-00878,40.7046,5.1432,29.1797,17.0033,143.8567,45.1525,synthetic_prototype_v1
WAT-00879,16.7566,7.5804,115.3934,29.8455,219.3455,34.0843,synthetic_prototype_v1
WAT-00880,15.528,9.6242,48.0153,22.4657,273.2002,30.0,synthetic_prototype_v1
WAT-00881,97.0986,9.2581,67.7137,31.0532,97.7885,31.2348,synthetic_prototype_v1
WAT-00882,35.828,7.5456,17.2699,14.1281,128.192,62.5491,synthetic_prototype_v1
WAT-00883,54.9911,6.9964,44.941,19.6282,129.8467,68.2279,synthetic_prototype_v1
WAT-00884,50.7417,7.8692,101.0436,17.0285,262.2132,30.0,synthetic_prototype_v1
WAT-00885,30.1578,7.6459,62.0895,20.1937,96.1756,68.3749,synthetic_prototype_v1
WAT-00886,90.656,9.9276,35.0348,32.5443,190.2198,30.0,synthetic_prototype_v1
WAT-00887,38.5162,6.698,12.9223,5.0,98.9871,66.3698,synthetic_prototype_v1
WAT-00888,11.2254,9.0926,98.9863,29.3201,105.7107,32.7061,synthetic_prototype_v1
WAT-00889,26.4457,6.9809,36.8485,16.4358,89.6439,65.6454,synthetic_prototype_v1
WAT-00890,63.6857,7.6435,18.143,25.0127,165.1712,43.3843,synthetic_prototype_v1
WAT-00891,32.1179,6.5014,70.1939,32.5977,128.7374,81.0428,synthetic_prototype_v1
WAT-00892,86.4017,7.2693,49.1972,21.6808,152.3478,34.9697,synthetic_prototype_v1
WAT-00893,63.5494,5.492,26.0137,6.8306,176.6084,39.976,synthetic_prototype_v1
WAT-00894,19.797,4.0848,45.1445,10.1147,234.2446,30.0,synthetic_prototype_v1
WAT-00895,93.9321,7.9234,117.9565,26.8927,271.3993,31.9482,synthetic_prototype_v1
WAT-00896,21.9334,7.4546,20.9814,22.9909,155.5209,53.6546,synthetic_prototype_v1
WAT-00897,89.3656,7.9357,18.7072,27.021,255.0012,34.1214,synthetic_prototype_v1
WAT-00898,40.5423,7.9452,15.0623,12.9747,166.036,48.632,synthetic_prototype_v1
WAT-00899,84.6081,5.3806,13.1799,26.275,221.1075,31.7278,synthetic_prototype_v1
WAT-00900,28.2557,6.0642,46.2224,32.6159,60.0996,54.2275,synthetic_prototype_v1
WAT-00901,30.7008,7.9049,7.1563,29.1503,125.5718,52.9003,synthetic_prototype_v1
WAT-00902,50.9443,6.3545,20.1176,17.7341,133.0712,62.4089,synthetic_prototype_v1
WAT-00903,29.4737,5.0103,39.417,8.4685,268.5904,30.0,synthetic_prototype_v1
WAT-00904,50.8791,5.1603,36.4341,16.4735,131.2837,52.1814,synthetic_prototype_v1
WAT-00905,27.9303,9.6551,100.8232,5.64,264.7729,30.0,synthetic_prototype_v1
WAT-00906,43.6686,7.1762,117.4718,9.7604,125.5748,75.6619,synthetic_prototype_v1
WAT-00907,64.0803,4.689,58.1617,35.2302,202.7383,30.0,synthetic_prototype_v1
WAT-00908,46.5949,9.7205,115.261,36.5004,186.4355,30.589,synthetic_prototype_v1
WAT-00909,73.1757,5.3685,43.1935,22.6287,136.2964,39.2363,synthetic_prototype_v1
WAT-00910,45.3828,5.835,19.0754,24.9495,120.0855,62.5806,synthetic_prototype_v1
WAT-00911,12.3564,7.9775,72.0466,32.1274,95.426,45.5121,synthetic_prototype_v1
WAT-00912,66.014,8.3939,34.609,25.503,242.5082,30.0,synthetic_prototype_v1
WAT-00913,16.7651,9.5168,41.7868,33.1015,98.0665,30.0,synthetic_prototype_v1
WAT-00914,45.0678,6.2168,80.9612,38.2411,197.9097,46.5958,synthetic_prototype_v1
WAT-00915,18.9521,4.3505,104.9589,17.9029,88.3476,32.7951,synthetic_prototype_v1
WAT-00916,7.8343,8.4427,70.7755,7.6946,211.9307,34.6451,synthetic_prototype_v1
WAT-00917,42.9873,7.2857,37.3122,16.1033,122.0944,77.1302,synthetic_prototype_v1
WAT-00918,62.2952,5.3953,100.0646,30.0331,174.4819,43.2641,synthetic_prototype_v1
WAT-00919,46.509,7.9404,45.7588,22.1336,86.3384,60.889,synthetic_prototype_v1
WAT-00920,10.7502,6.2001,35.7663,30.8732,245.2587,30.0,synthetic_prototype_v1
WAT-00921,80.9877,8.0561,52.673,9.1802,66.5538,36.4979,synthetic_prototype_v1
WAT-00922,99.7784,5.4445,8.556,15.4829,191.6607,30.0651,synthetic_prototype_v1
WAT-00923,67.0863,8.1889,28.1886,18.5302,102.3013,43.4104,synthetic_prototype_v1
WAT-00924,41.5607,8.2271,49.0717,13.1478,120.2492,58.4364,synthetic_prototype_v1
WAT-00925,34.9067,6.0892,70.6966,26.4417,127.4151,75.4964,synthetic_prototype_v1
WAT-00926,84.337,7.4053,62.7076,35.107,147.7827,36.0237,synthetic_prototype_v1
WAT-00927,41.845,4.5899,83.2946,7.8098,231.245,31.378,synthetic_prototype_v1
WAT-00928,43.4612,6.8409,88.3883,18.2436,153.2655,77.4502,synthetic_prototype_v1
WAT-00929,14.1571,5.0223,26.1525,22.8159,54.3222,36.8864,synthetic_prototype_v1
WAT-00930,24.3668,7.9512,113.9491,39.8519,92.489,52.3839,synthetic_prototype_v1
WAT-00931,37.2356,9.1118,89.3185,24.0883,291.7396,30.0,synthetic_prototype_v1
WAT-00932,56.0566,8.3574,52.7553,24.7755,116.3913,48.2216,synthetic_prototype_v1
WAT-00933,31.8698,7.8744,20.7323,5.0,150.3612,57.7103,synthetic_prototype_v1
WAT-00934,75.5,5.7888,44.4136,6.3975,65.6495,39.1361,synthetic_prototype_v1
WAT-00935,23.0543,8.2242,62.0867,39.8752,196.0039,40.638,synthetic_prototype_v1
WAT-00936,51.0258,8.3564,43.1292,29.8256,82.9471,48.1394,synthetic_prototype_v1
WAT-00937,27.5512,6.7071,25.5585,24.8746,117.6336,69.9152,synthetic_prototype_v1
WAT-00938,99.0806,4.382,108.1484,17.4178,163.6545,30.0324,synthetic_prototype_v1
WAT-00939,11.7739,4.7088,69.9569,24.4846,70.2752,30.1631,synthetic_prototype_v1
WAT-00940,88.9483,9.9689,33.4422,7.1432,206.2069,30.0706,synthetic_prototype_v1
WAT-00941,23.6348,7.0315,23.5039,26.8508,177.6419,46.2696,synthetic_prototype_v1
WAT-00942,61.4712,6.7474,12.3063,35.8683,169.5073,46.3455,synthetic_prototype_v1
WAT-00943,89.9953,8.6071,77.0789,11.0103,296.3553,30.0,synthetic_prototype_v1
WAT-00944,37.8761,9.3777,95.3942,9.1984,133.1247,31.045,synthetic_prototype_v1
WAT-00945,99.0764,5.963,36.4345,14.239,164.6998,32.4135,synthetic_prototype_v1
WAT-00946,40.9663,7.7205,6.4083,25.9983,261.4979,30.0,synthetic_prototype_v1
WAT-00947,85.9336,4.9212,5.6233,17.5725,61.0579,30.0079,synthetic_prototype_v1
WAT-00948,97.1324,8.7439,83.0862,27.2942,217.5284,31.8301,synthetic_prototype_v1
WAT-00949,63.4999,6.2639,40.8641,11.9522,118.7111,51.1877,synthetic_prototype_v1
WAT-00950,60.6483,7.7255,55.7866,37.1165,178.5074,47.1041,synthetic_prototype_v1
WAT-00951,42.7699,9.5399,45.6418,26.8954,244.4084,32.5145,synthetic_prototype_v1
WAT-00952,55.6551,6.8887,5.0,16.4088,110.1031,63.6148,synthetic_prototype_v1
WAT-00953,44.748,5.8977,6.7469,10.8686,107.4445,57.755,synthetic_prototype_v1
WAT-00954,21.581,8.493,105.0946,37.9994,180.4317,42.9086,synthetic_prototype_v1
WAT-00955,88.5441,6.6304,26.1839,5.5422,137.5942,36.004,synthetic_prototype_v1
WAT-00956,24.2797,7.6102,15.8847,17.8866,107.7617,57.1345,synthetic_prototype_v1
WAT-00957,49.7605,7.2366,60.8052,28.6982,154.1357,70.3155,synthetic_prototype_v1
WAT-00958,11.3231,8.4867,27.0711,29.837,164.0007,39.4769,synthetic_prototype_v1
WAT-00959,56.6626,6.5191,39.3706,22.373,68.6064,53.1634,synthetic_prototype_v1
WAT-00960,73.1872,4.3642,70.3959,18.0863,234.4387,31.7507,synthetic_prototype_v1
WAT-00961,69.8453,8.5393,16.0489,13.671,172.6649,36.5401,synthetic_prototype_v1
WAT-00962,83.5436,4.2811,114.5516,13.5576,261.0735,30.0,synthetic_prototype_v1
WAT-00963,35.9728,6.7177,81.9403,25.0275,174.5648,61.2425,synthetic_prototype_v1
WAT-00964,44.1088,7.4864,14.8647,19.8615,94.0782,64.3802,synthetic_prototype_v1
WAT-00965,19.9999,8.1044,30.2041,13.9932,127.7927,46.3636,synthetic_prototype_v1
WAT-00966,53.5809,7.1194,20.9216,9.8923,185.5337,47.3346,synthetic_prototype_v1
WAT-00967,13.459,4.9169,8.8413,12.1148,55.3285,35.4343,synthetic_prototype_v1
WAT-00968,48.5349,4.7801,62.3072,14.8037,193.1804,31.077,synthetic_prototype_v1
WAT-00969,53.1013,4.9945,99.083,25.5766,241.9677,30.7945,synthetic_prototype_v1
WAT-00970,34.0766,6.9356,47.4345,8.4994,132.7393,77.8131,synthetic_prototype_v1
WAT-00971,85.9992,5.4674,35.7155,22.6331,114.3772,34.8986,synthetic_prototype_v1
WAT-00972,6.6968,8.3543,88.7544,34.3309,280.4514,30.0,synthetic_prototype_v1
WAT-00973,77.6563,9.7544,14.7563,30.1581,150.9331,30.0,synthetic_prototype_v1
WAT-00974,67.5557,9.1218,37.2334,15.6804,67.887,35.5682,synthetic_prototype_v1
WAT-00975,66.1553,6.8436,108.8241,24.6061,109.9919,51.5847,synthetic_prototype_v1
WAT-00976,42.0181,7.7101,11.8518,23.0341,92.7247,61.6998,synthetic_prototype_v1
WAT-00977,45.3848,7.0439,99.6878,39.1771,285.0333,30.0,synthetic_prototype_v1
WAT-00978,71.7882,7.3301,64.7283,24.1565,137.4214,45.5739,synthetic_prototype_v1
WAT-00979,95.4332,4.4229,69.2253,38.4838,268.5289,31.5548,synthetic_prototype_v1
WAT-00980,52.3192,6.6622,37.2163,21.9368,131.2517,73.5883,synthetic_prototype_v1
WAT-00981,98.0592,9.847,115.8973,7.7108,167.45,30.0,synthetic_prototype_v1
WAT-00982,36.5324,6.6272,42.9186,20.8815,138.6171,75.4381,synthetic_prototype_v1
WAT-00983,84.5513,7.8786,101.5199,28.357,55.9153,36.1201,synthetic_prototype_v1
WAT-00984,48.3096,8.5439,58.6064,11.5795,130.975,50.3928,synthetic_prototype_v1
WAT-00985,79.6761,5.3953,111.9367,16.8799,217.963,31.6603,synthetic_prototype_v1
WAT-00986,40.9925,8.8335,53.1148,29.1605,75.8668,45.4728,synthetic_prototype_v1
WAT-00987,60.6461,8.3602,18.5407,13.5212,125.0148,44.701,synthetic_prototype_v1
WAT-00988,61.384,5.5901,118.6961,23.0309,162.1392,41.2152,synthetic_prototype_v1
WAT-00989,78.1586,9.2133,35.3964,27.111,70.384,31.0905,synthetic_prototype_v1
WAT-00990,38.7457,5.7131,96.7024,31.1911,95.0569,68.5593,synthetic_prototype_v1
WAT-00991,50.3294,5.9265,14.3876,18.1763,87.7509,55.9268,synthetic_prototype_v1
WAT-00992,56.6144,7.9506,103.5375,14.2405,147.216,52.7986,synthetic_prototype_v1
WAT-00993,38.4897,7.3634,111.9674,15.268,117.9232,79.6069,synthetic_prototype_v1
WAT-00994,99.2757,7.0843,87.9816,38.5423,155.271,32.082,synthetic_prototype_v1
WAT-00995,41.7923,5.8824,35.9016,22.7885,185.5816,48.0809,synthetic_prototype_v1
WAT-00996,43.2909,4.9178,35.9223,5.0,109.2063,41.6768,synthetic_prototype_v1
WAT-00997,25.5538,4.8297,17.4465,23.3597,152.0349,36.1009,synthetic_prototype_v1
WAT-00998,96.5401,6.9825,56.599,5.9052,259.1137,30.0059,synthetic_prototype_v1
WAT-00999,17.7649,5.943,86.9371,14.8109,106.9664,51.7007,synthetic_prototype_v1
WAT-01000,32.8972,6.3564,53.1281,22.8623,106.5334,79.0357,synthetic_prototype_v1
WAT-01001,29.0852,6.4909,15.944,26.2853,173.2083,51.7631,synthetic_prototype_v1
WAT-01002,25.7769,5.88,19.0355,17.623,181.2869,43.2686,synthetic_prototype_v1
WAT-01003,39.3722,8.9179,119.0108,25.4428,136.0391,41.3164,synthetic_prototype_v1
WAT-01004,34.6748,9.1776,35.0493,25.9954,204.6991,30.0,synthetic_prototype_v1
WAT-01005,83.8262,5.5421,32.9892,6.8114,174.3571,31.2984,synthetic_prototype_v1
WAT-01006,10.7314,4.6057,56.8728,19.1834,171.6283,30.4386,synthetic_prototype_v1
WAT-01007,93.8765,9.6136,58.6713,5.8128,130.0369,30.2485,synthetic_prototype_v1
WAT-01008,48.7731,8.0018,40.5192,35.6102,116.3356,61.8347,synthetic_prototype_v1
WAT-01009,42.586,5.5059,64.3458,16.1432,55.9253,47.3877,synthetic_prototype_v1
WAT-01010,63.3667,6.6796,36.6438,18.9844,209.4044,38.2673,synthetic_prototype_v1
WAT-01011,51.915,6.6599,18.9114,16.9965,161.7505,57.3559,synthetic_prototype_v1
WAT-01012,46.8705,5.8027,45.1378,17.2902,140.1184,62.9155,synthetic_prototype_v1
WAT-01013,23.4907,6.535,55.8625,12.2398,171.4231,53.1099,synthetic_prototype_v1
WAT-01014,49.8058,5.0793,26.6459,37.7802,224.4121,30.6121,synthetic_prototype_v1
WAT-01015,29.0383,8.1956,24.3127,16.9787,288.8558,33.7521,synthetic_prototype_v1
WAT-01016,39.711,4.6315,37.3164,33.3747,238.2475,30.0,synthetic_prototype_v1
WAT-01017,19.6569,9.2675,14.8091,36.3171,178.2723,30.0,synthetic_prototype_v1
WAT-01018,35.6193,6.2778,18.2292,12.9917,104.8962,66.8499,synthetic_prototype_v1
WAT-01019,89.9786,7.2301,81.9902,36.8017,173.8912,34.52,synthetic_prototype_v1
WAT-01020,92.2854,9.1977,67.0115,17.6559,54.3935,30.0,synthetic_prototype_v1
WAT-01021,36.7845,7.86,19.2998,14.9626,151.5824,53.2818,synthetic_prototype_v1
WAT-01022,62.8639,6.7191,16.5338,20.3297,157.1384,48.5159,synthetic_prototype_v1
WAT-01023,58.9358,7.79,19.8656,17.6765,135.9222,49.364,synthetic_prototype_v1
WAT-01024,54.4435,9.9345,103.2164,21.1545,289.8669,30.0,synthetic_prototype_v1
WAT-01025,25.2421,5.1131,27.1099,24.6367,63.5012,43.1991,synthetic_prototype_v1
WAT-01026,48.9446,6.0923,60.0308,5.0,94.4106,65.701,synthetic_prototype_v1
WAT-01027,19.3071,5.8644,23.4557,12.4439,196.0488,40.9202,synthetic_prototype_v1
WAT-01028,99.4556,7.7028,59.8244,13.4375,99.9041,32.9778,synthetic_prototype_v1
WAT-01029,49.4258,7.3779,14.5783,35.2931,69.2749,55.1045,synthetic_prototype_v1
WAT-01030,79.1286,4.5971,42.2991,22.8349,114.8411,30.0,synthetic_prototype_v1
WAT-01031,24.4307,7.9145,12.7562,17.3418,101.083,52.7157,synthetic_prototype_v1
WAT-01032,61.4559,7.8946,72.5125,26.8838,252.2103,30.0,synthetic_prototype_v1
WAT-01033,49.1747,7.1418,48.7731,12.5114,132.5176,73.2892,synthetic_prototype_v1
WAT-01034,96.9134,6.9794,110.2754,29.0096,206.6,32.2734,synthetic_prototype_v1
WAT-01035,96.9213,9.9859,48.5775,5.4178,94.636,30.0,synthetic_prototype_v1
WAT-01036,14.5273,7.8911,74.6726,34.7343,228.7094,35.3377,synthetic_prototype_v1
WAT-01037,55.9712,7.4064,46.4285,12.0298,56.1267,48.3865,synthetic_prototype_v1
WAT-01038,57.5449,6.1102,64.0825,29.0013,191.3917,47.1157,synthetic_prototype_v1
WAT-01039,37.1534,9.9195,97.1515,19.7677,187.7758,30.0,synthetic_prototype_v1
WAT-01040,61.3998,5.0119,73.9875,16.8305,254.6372,32.1873,synthetic_prototype_v1
WAT-01041,36.4143,5.6812,92.0262,5.1921,100.4788,64.1292,synthetic_prototype_v1
WAT-01042,30.2729,6.0415,119.4937,37.9764,176.1191,56.8196,synthetic_prototype_v1
WAT-01043,41.0303,8.6598,43.4574,22.9936,148.0852,48.2611,synthetic_prototype_v1
WAT-01044,57.464,8.1363,41.5437,30.8824,117.55,54.2335,synthetic_prototype_v1
WAT-01045,78.9244,6.336,115.805,25.7017,113.9817,40.349,synthetic_prototype_v1
WAT-01046,37.1382,7.9184,107.4763,24.1074,139.4257,65.2049,synthetic_prototype_v1
WAT-01047,62.9716,7.6649,30.4485,35.6164,135.343,49.3761,synthetic_prototype_v1
WAT-01048,46.8915,4.3137,117.3024,29.3224,63.842,30.0,synthetic_prototype_v1
WAT-01049,56.4327,7.0926,29.2117,24.6805,107.4046,66.3418,synthetic_prototype_v1
WAT-01050,60.6324,7.0002,50.6175,37.5947,118.9453,62.169,synthetic_prototype_v1
WAT-01051,50.7929,8.8731,80.0237,19.7512,280.8284,30.0,synthetic_prototype_v1
WAT-01052,78.35,8.1334,109.226,33.0475,273.9945,30.4789,synthetic_prototype_v1
WAT-01053,46.3342,7.8916,34.3972,34.3609,243.4225,30.0,synthetic_prototype_v1
WAT-01054,5.5158,6.8455,78.7893,16.4787,95.7868,41.9485,synthetic_prototype_v1
WAT-01055,42.8436,6.7549,33.2718,10.4304,109.8525,79.426,synthetic_prototype_v1
WAT-01056,25.6766,8.5537,43.841,8.3417,81.978,44.6386,synthetic_prototype_v1
WAT-01057,40.5032,7.0731,27.4997,35.9489,94.6174,75.9321,synthetic_prototype_v1
WAT-01058,50.8444,8.2646,32.9221,12.2087,278.2122,30.0,synthetic_prototype_v1
WAT-01059,40.1634,5.2026,120.0,17.1451,100.9835,51.4714,synthetic_prototype_v1
WAT-01060,54.7565,4.6498,52.3921,21.1949,170.1211,30.0,synthetic_prototype_v1
WAT-01061,36.0707,5.2618,80.5927,13.1347,101.2257,54.9805,synthetic_prototype_v1
WAT-01062,40.4771,6.9154,5.0,26.2928,124.294,69.5313,synthetic_prototype_v1
WAT-01063,39.5687,7.235,9.8471,23.2497,141.3805,67.8973,synthetic_prototype_v1
WAT-01064,23.5426,4.4846,48.1024,27.0325,280.2757,30.1513,synthetic_prototype_v1
WAT-01065,46.442,7.2171,21.9137,24.4215,118.8508,77.1618,synthetic_prototype_v1
WAT-01066,27.6543,8.6544,78.9542,37.2337,104.5156,46.8331,synthetic_prototype_v1
WAT-01067,84.5602,6.5385,84.6921,15.2391,206.3738,35.5206,synthetic_prototype_v1
WAT-01068,45.6776,6.5492,23.6304,13.1805,161.8814,65.8697,synthetic_prototype_v1
WAT-01069,79.0306,8.8696,36.1449,8.1014,241.2117,30.0,synthetic_prototype_v1
WAT-01070,42.6614,9.5222,117.0973,14.1811,267.8198,30.0,synthetic_prototype_v1
WAT-01071,61.9455,8.5791,31.4371,34.6169,166.9412,45.3206,synthetic_prototype_v1
WAT-01072,25.2658,6.168,84.5216,13.9274,157.7541,58.9894,synthetic_prototype_v1
WAT-01073,77.4406,6.8148,22.0238,38.7637,58.3441,36.5908,synthetic_prototype_v1
WAT-01074,58.0294,6.189,64.1002,22.639,161.8734,53.3376,synthetic_prototype_v1
WAT-01075,33.4853,6.8003,46.7227,14.2517,151.7942,68.3133,synthetic_prototype_v1
WAT-01076,33.0154,6.3942,39.6976,12.6832,83.9022,66.3023,synthetic_prototype_v1
WAT-01077,31.4408,8.1988,31.7366,11.1369,90.05,51.4648,synthetic_prototype_v1
WAT-01078,52.9318,5.6422,46.1465,37.3721,103.2469,63.4601,synthetic_prototype_v1
WAT-01079,51.6172,9.0665,9.869,17.6947,168.3593,36.7043,synthetic_prototype_v1
WAT-01080,65.982,6.7883,7.6859,19.2847,110.6042,46.0484,synthetic_prototype_v1
WAT-01081,66.5551,9.4963,17.14,38.2196,110.4801,33.056,synthetic_prototype_v1
WAT-01082,23.6613,8.0769,84.1013,13.1286,67.7079,48.4255,synthetic_prototype_v1
WAT-01083,86.3589,8.3208,5.5959,32.0672,86.8596,31.8834,synthetic_prototype_v1
WAT-01084,91.7762,6.6369,18.5557,13.2564,208.6706,31.8008,synthetic_prototype_v1
WAT-01085,40.0209,7.7406,17.329,22.1982,119.4784,63.773,synthetic_prototype_v1
WAT-01086,26.4633,5.7582,73.9747,23.8743,105.7536,59.7765,synthetic_prototype_v1
WAT-01087,22.0305,7.478,52.3391,16.8687,163.7507,53.6203,synthetic_prototype_v1
WAT-01088,73.3347,7.316,98.2505,9.4567,65.6301,39.6255,synthetic_prototype_v1
WAT-01089,76.8315,8.5779,47.888,19.0376,299.1336,30.0,synthetic_prototype_v1
WAT-01090,49.625,5.6875,29.4565,19.3289,128.1647,59.4224,synthetic_prototype_v1
WAT-01091,6.1846,5.5842,57.1317,14.9604,248.1581,30.0,synthetic_prototype_v1
WAT-01092,55.484,5.544,119.3501,24.8224,118.0296,54.3267,synthetic_prototype_v1
WAT-01093,30.3215,6.7549,16.4916,8.7162,171.4066,52.547,synthetic_prototype_v1
WAT-01094,66.9893,7.4027,116.1755,19.701,194.3899,37.8962,synthetic_prototype_v1
WAT-01095,83.1454,4.6727,39.313,5.8804,115.7934,32.5636,synthetic_prototype_v1
WAT-01096,71.1889,5.1527,28.0555,24.7921,217.4668,37.2067,synthetic_prototype_v1
WAT-01097,26.8703,4.6031,21.3514,29.1888,252.3673,30.0,synthetic_prototype_v1
WAT-01098,86.2702,5.6875,32.5342,13.7408,58.067,31.5138,synthetic_prototype_v1
WAT-01099,42.2246,9.6647,87.6457,13.3122,265.0341,30.0,synthetic_prototype_v1
WAT-01100,36.5555,5.4567,46.0311,28.6257,55.6326,51.6624,synthetic_prototype_v1
WAT-01101,56.9074,6.6263,29.7522,9.9331,161.0664,53.6685,synthetic_prototype_v1
WAT-01102,29.0593,6.594,41.5516,37.3877,135.1818,74.6124,synthetic_prototype_v1
WAT-01103,47.8048,8.9882,29.1407,13.1003,93.0546,42.1601,synthetic_prototype_v1
WAT-01104,12.6047,8.2703,114.7075,9.9305,254.7243,30.0,synthetic_prototype_v1
WAT-01105,34.2247,5.6123,17.4347,27.1894,122.8367,59.8372,synthetic_prototype_v1
WAT-01106,18.0351,6.094,117.2681,6.1164,78.1629,46.4442,synthetic_prototype_v1
WAT-01107,54.4068,6.3843,84.6437,19.1281,198.002,44.1644,synthetic_prototype_v1
WAT-01108,51.987,6.871,14.1119,32.8843,147.7038,65.1129,synthetic_prototype_v1
WAT-01109,67.1397,8.2076,13.5897,22.5057,263.232,30.2768,synthetic_prototype_v1
WAT-01110,61.7963,5.895,103.3749,17.4582,208.0554,39.8644,synthetic_prototype_v1
WAT-01111,45.2821,7.0043,38.3993,26.3386,96.9163,76.0721,synthetic_prototype_v1
WAT-01112,48.6724,8.3672,66.1317,37.482,253.208,30.0,synthetic_prototype_v1
WAT-01113,84.1195,5.4129,86.3972,35.4767,85.811,38.0764,synthetic_prototype_v1
WAT-01114,86.9626,4.9456,21.9888,15.9947,229.2835,30.0,synthetic_prototype_v1
WAT-01115,72.7595,5.7092,63.9505,32.9514,163.9285,36.5863,synthetic_prototype_v1
WAT-01116,31.1493,5.2325,57.6001,14.5681,135.1316,52.713,synthetic_prototype_v1
WAT-01117,54.5783,5.7206,12.8503,11.1068,291.489,30.0,synthetic_prototype_v1
WAT-01118,45.969,7.3925,38.9349,22.944,138.2872,68.1535,synthetic_prototype_v1
WAT-01119,82.5253,4.2843,79.103,15.5976,297.0057,30.0,synthetic_prototype_v1
WAT-01120,26.6569,5.8579,99.8157,11.21,287.3427,30.9057,synthetic_prototype_v1
WAT-01121,69.8371,7.9875,16.838,12.5249,61.7431,38.925,synthetic_prototype_v1
WAT-01122,84.5831,9.7542,32.6327,17.2544,78.6112,30.0,synthetic_prototype_v1
WAT-01123,85.3507,9.2094,46.9042,22.2537,133.7254,30.458,synthetic_prototype_v1
WAT-01124,17.5588,7.3419,75.4233,17.1022,88.038,48.8749,synthetic_prototype_v1
WAT-01125,36.4199,7.3636,67.796,28.7186,276.4658,30.0,synthetic_prototype_v1
WAT-01126,40.969,4.421,89.0315,8.3499,216.5212,30.6131,synthetic_prototype_v1
WAT-01127,30.0151,6.2227,9.213,36.7175,76.8723,58.5784,synthetic_prototype_v1
WAT-01128,26.7213,8.1713,59.8546,34.8512,246.089,30.0,synthetic_prototype_v1
WAT-01129,29.1632,6.6737,70.2779,16.2732,157.4931,66.9422,synthetic_prototype_v1
WAT-01130,69.4073,8.8575,22.7582,7.8741,173.8802,38.2515,synthetic_prototype_v1
WAT-01131,5.5199,6.076,10.1126,35.5259,198.1344,35.5744,synthetic_prototype_v1
WAT-01132,49.1446,8.2267,39.0501,6.1078,133.5397,52.1046,synthetic_prototype_v1
WAT-01133,93.3094,5.5135,92.8373,36.2981,88.9667,34.0747,synthetic_prototype_v1
WAT-01134,41.6101,4.3696,113.8805,15.4731,244.388,31.2422,synthetic_prototype_v1
WAT-01135,26.4702,5.7524,10.021,19.3799,166.6615,49.7476,synthetic_prototype_v1
WAT-01136,6.5658,6.8665,32.7064,5.2665,235.5898,30.4345,synthetic_prototype_v1
WAT-01137,77.6,8.1702,7.2482,34.0316,124.1111,39.4739,synthetic_prototype_v1
WAT-01138,29.7689,6.9094,53.578,18.9514,94.8342,70.742,synthetic_prototype_v1
WAT-01139,64.1431,6.0252,27.4648,11.9676,90.0873,48.6337,synthetic_prototype_v1
WAT-01140,88.1352,6.1596,58.0513,24.2309,149.75,37.5056,synthetic_prototype_v1
WAT-01141,11.4144,6.1447,53.2823,8.4209,136.3187,43.6981,synthetic_prototype_v1
WAT-01142,34.4255,7.4968,51.6937,14.8837,103.3583,75.6874,synthetic_prototype_v1
WAT-01143,20.237,4.9045,110.2226,5.1175,152.8739,35.4701,synthetic_prototype_v1
WAT-01144,43.4528,6.4445,56.9208,21.3753,148.3074,74.3978,synthetic_prototype_v1
